nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x ,Relbow_y,Rwrist_x,RWrist_y ,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y ,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y ,REye_x,REye_y,LEye_x,LEye_y ,REar_x,REar_y,LEar_x,Lear_y,class
0.5,0.2,0.52,0.29,0.48,0.29,0.42,0.2,0.42,0.1,0.56,0.29,0.58,0.2,0.58,0.1,0.48,0.56,0.44,0.78,0.42,0.98,0.54,0.59,0.54,0.82,0.56,1.01,0.5,0.16,0.52,0.16,0.5,0.2,0.54,0.2,1
0.48,0.2,0.48,0.29,0.46,0.29,0.38,0.23,0.31,0.13,0.52,0.29,0.52,0.16,0.5,0.07,0.46,0.59,0.44,0.82,0.42,0.98,0.5,0.59,0.54,0.82,0.56,1.01,0.48,0.16,0.5,0.16,0.46,0.2,0.52,0.2,1
0.44,0.16,0.46,0.29,0.44,0.29,0.35,0.26,0.29,0.23,0.5,0.29,0.46,0.2,0.44,0.13,0.44,0.59,0.42,0.82,0.42,0.98,0.5,0.59,0.52,0.78,0.54,0.98,0,0,0.46,0.16,0,0,0.48,0.2,1
0.46,0.2,0.46,0.29,0.42,0.29,0.33,0.33,0.25,0.33,0.5,0.29,0.48,0.26,0.4,0.2,0.44,0.59,0.42,0.82,0.42,0.98,0.5,0.59,0.52,0.78,0.54,0.98,0.44,0.16,0.46,0.16,0.44,0.2,0.48,0.2,1
0.46,0.2,0.46,0.29,0.42,0.29,0.35,0.33,0.27,0.36,0.5,0.29,0.46,0.26,0.4,0.23,0.44,0.59,0.42,0.82,0.42,0.98,0.5,0.59,0.5,0.78,0.52,0.98,0.44,0.16,0.46,0.16,0.44,0.2,0.48,0.2,1
0.46,0.2,0.46,0.29,0.44,0.29,0.38,0.33,0.29,0.29,0.5,0.29,0.46,0.2,0.42,0.16,0.44,0.59,0.42,0.82,0.42,0.98,0.5,0.59,0.52,0.78,0.52,0.95,0,0,0.46,0.2,0,0,0.48,0.2,1
0.48,0.2,0.48,0.33,0.44,0.33,0.38,0.26,0.33,0.23,0.52,0.33,0.52,0.2,0.5,0.1,0.46,0.59,0.44,0.82,0.42,0.98,0.52,0.59,0.52,0.82,0.52,0.98,0.48,0.2,0.48,0.2,0.46,0.23,0.5,0.23,1
0.5,0.23,0.5,0.33,0.46,0.33,0.42,0.23,0.4,0.13,0.54,0.33,0.56,0.23,0.58,0.16,0.46,0.59,0.44,0.78,0.42,0.98,0.52,0.59,0.52,0.82,0.52,0.98,0.5,0.2,0.5,0.2,0.48,0.23,0.52,0.23,1
0.5,0.23,0.5,0.33,0.48,0.33,0.44,0.23,0.46,0.1,0.54,0.33,0.58,0.29,0.63,0.23,0.48,0.59,0.46,0.78,0.44,0.98,0.54,0.59,0.52,0.78,0.52,0.98,0.5,0.2,0.52,0.2,0.5,0.23,0.54,0.23,1
0.52,0.23,0.52,0.33,0.48,0.33,0.46,0.26,0.5,0.2,0.56,0.33,0.6,0.33,0.67,0.29,0.48,0.59,0.46,0.78,0.44,0.98,0.54,0.59,0.52,0.78,0.52,0.98,0.52,0.23,0.52,0.23,0.5,0.23,0.54,0.23,1
0.52,0.23,0.52,0.29,0.48,0.29,0.5,0.29,0.56,0.26,0.56,0.33,0.6,0.36,0.67,0.39,0.48,0.59,0.46,0.78,0.44,0.98,0.54,0.59,0.52,0.78,0.52,0.98,0.5,0.2,0.52,0.2,0.5,0.23,0.54,0.23,1
0.52,0.23,0.52,0.33,0.48,0.29,0,0,0,0,0.54,0.33,0.6,0.36,0.67,0.36,0.48,0.59,0.44,0.78,0.44,0.95,0.52,0.59,0.52,0.78,0.52,0.98,0.5,0.2,0.52,0.2,0.5,0.23,0.54,0.23,1
0.5,0.23,0.5,0.33,0.48,0.33,0.44,0.26,0.48,0.2,0.54,0.33,0.58,0.33,0.65,0.26,0.46,0.59,0.44,0.78,0.42,0.98,0.52,0.59,0.52,0.78,0.52,0.98,0,0,0.52,0.23,0.5,0.23,0.52,0.23,1
0.5,0.23,0.5,0.33,0.46,0.33,0.42,0.23,0.42,0.13,0.52,0.33,0.56,0.26,0.6,0.16,0.46,0.59,0.44,0.78,0.42,0.98,0.52,0.59,0.52,0.78,0.52,0.98,0.48,0.2,0.5,0.2,0.48,0.23,0.52,0.23,1
0.48,0.23,0.48,0.33,0.44,0.29,0.38,0.26,0.35,0.2,0.52,0.33,0.52,0.23,0.52,0.16,0.44,0.59,0.42,0.78,0.42,0.98,0.5,0.59,0.52,0.78,0.52,0.98,0.46,0.2,0.48,0.23,0.46,0.23,0.5,0.23,1
0.44,0.23,0.46,0.29,0.42,0.33,0.35,0.29,0.27,0.23,0.48,0.29,0.46,0.2,0.42,0.13,0.42,0.59,0.42,0.78,0.42,0.98,0.48,0.59,0.5,0.78,0.52,0.98,0,0,0.44,0.2,0,0,0.46,0.23,1
0.44,0.23,0.44,0.29,0.4,0.29,0.33,0.36,0.27,0.39,0.46,0.29,0.4,0.29,0.33,0.26,0.42,0.59,0.42,0.78,0.42,0.98,0.48,0.59,0.5,0.78,0.54,0.95,0.42,0.2,0.44,0.2,0.42,0.23,0.46,0.23,1
0.42,0.23,0.42,0.33,0.4,0.33,0.33,0.42,0.27,0.49,0.46,0.29,0,0,0,0,0.42,0.59,0.42,0.78,0.42,0.98,0.46,0.56,0.5,0.75,0.54,0.95,0.4,0.2,0.42,0.2,0.4,0.23,0.44,0.23,1
0.42,0.23,0.42,0.33,0.4,0.33,0.33,0.42,0.31,0.52,0.46,0.29,0.42,0.33,0.33,0.36,0.42,0.59,0.42,0.78,0.42,0.98,0.46,0.56,0.5,0.75,0.54,0.95,0.4,0.2,0.42,0.2,0.4,0.23,0.44,0.23,1
0.42,0.23,0.42,0.29,0.4,0.33,0.33,0.39,0.27,0.46,0.46,0.29,0.42,0.29,0.38,0.29,0.42,0.59,0.42,0.78,0.42,0.98,0.46,0.56,0.5,0.75,0.54,0.95,0.42,0.2,0.44,0.2,0.42,0.23,0.46,0.23,1
0.44,0.23,0.44,0.33,0.42,0.33,0.33,0.33,0.27,0.33,0.48,0.29,0.44,0.2,0.42,0.16,0.42,0.59,0.42,0.78,0.42,0.98,0.48,0.59,0.5,0.78,0.52,0.98,0,0,0.44,0.2,0,0,0.46,0.23,1
0.46,0.23,0.46,0.33,0.42,0.33,0.38,0.26,0.31,0.2,0.5,0.33,0.52,0.23,0.52,0.13,0.44,0.59,0.42,0.78,0.42,0.98,0.48,0.59,0.5,0.78,0.52,0.98,0.46,0.23,0.48,0.23,0.44,0.23,0.48,0.23,1
0.48,0.23,0.48,0.33,0.44,0.33,0.42,0.23,0.4,0.13,0.52,0.33,0.56,0.26,0.6,0.16,0.44,0.59,0.44,0.78,0.42,0.98,0.5,0.59,0.52,0.78,0.52,0.98,0.48,0.2,0.5,0.2,0.46,0.23,0.5,0.23,1
0.5,0.23,0.5,0.33,0.46,0.29,0.46,0.23,0.48,0.16,0.54,0.33,0.58,0.29,0.65,0.26,0.46,0.59,0.44,0.78,0.42,0.95,0.52,0.59,0.52,0.78,0.52,0.98,0.5,0.2,0.5,0.23,0.48,0.23,0.52,0.23,1
0.5,0.23,0.5,0.29,0.48,0.29,0,0,0,0,0.54,0.33,0.58,0.36,0.65,0.36,0.46,0.56,0.44,0.78,0.42,0.95,0.52,0.59,0.52,0.78,0.52,0.98,0.5,0.2,0.52,0.2,0.48,0.23,0.52,0.23,1
0.52,0.23,0.5,0.29,0.48,0.29,0,0,0,0,0.54,0.33,0.58,0.39,0.65,0.42,0.46,0.59,0.42,0.78,0.4,0.95,0.52,0.59,0.52,0.78,0.52,0.98,0.5,0.2,0.52,0.2,0.5,0.23,0.54,0.23,1
0.5,0.23,0.5,0.33,0.48,0.29,0,0,0,0,0.54,0.33,0.58,0.39,0.65,0.42,0.46,0.59,0.42,0.78,0.38,0.95,0.52,0.59,0.52,0.78,0.52,0.98,0.5,0.2,0.52,0.2,0.5,0.23,0.54,0.23,1
0.5,0.23,0.5,0.33,0.46,0.33,0.46,0.26,0.5,0.23,0.52,0.33,0.58,0.36,0.65,0.36,0.44,0.59,0.4,0.78,0.38,0.95,0.5,0.59,0.5,0.78,0.52,0.98,0.48,0.2,0.5,0.2,0.48,0.23,0.52,0.23,1
0.46,0.23,0.46,0.33,0.44,0.33,0.4,0.23,0.44,0.16,0.5,0.33,0.56,0.29,0.63,0.23,0.44,0.59,0.4,0.78,0.38,0.95,0.48,0.59,0.5,0.78,0.52,0.98,0.46,0.2,0.48,0.23,0.46,0.23,0.5,0.23,1
0.44,0.23,0.44,0.33,0.4,0.33,0.35,0.26,0.35,0.2,0.48,0.33,0.52,0.23,0.54,0.13,0.4,0.59,0.38,0.78,0.38,0.98,0.46,0.59,0.48,0.78,0.52,0.98,0.44,0.23,0.44,0.2,0.42,0.23,0.46,0.23,1
0.4,0.23,0.42,0.33,0.38,0.33,0.31,0.29,0.25,0.2,0.44,0.33,0.48,0.23,0.46,0.1,0.38,0.59,0.38,0.78,0.38,0.95,0.44,0.59,0.48,0.78,0.52,0.95,0.4,0.2,0.42,0.2,0.4,0.23,0.44,0.23,1
0.38,0.23,0.4,0.33,0.35,0.33,0.27,0.33,0.21,0.29,0.42,0.29,0.44,0.26,0.4,0.2,0.38,0.59,0.38,0.78,0.35,0.98,0.42,0.59,0.46,0.78,0.48,0.95,0.38,0.2,0.4,0.2,0.38,0.23,0.42,0.23,1
0.38,0.23,0.38,0.33,0.35,0.33,0.29,0.36,0.21,0.39,0.42,0.29,0,0,0,0,0.35,0.59,0.35,0.78,0.35,0.98,0.42,0.59,0.44,0.78,0.46,0.95,0.38,0.2,0.38,0.2,0.35,0.23,0.4,0.23,1
0.38,0.23,0.38,0.33,0.33,0.33,0.29,0.39,0.21,0.46,0.4,0.29,0,0,0,0,0.35,0.59,0.35,0.78,0.35,0.98,0.42,0.59,0.42,0.78,0.44,0.98,0.35,0.2,0.38,0.2,0.35,0.23,0.4,0.23,1
0.38,0.23,0.38,0.33,0.33,0.33,0.27,0.39,0.21,0.39,0.42,0.29,0.4,0.33,0,0,0.35,0.59,0.35,0.78,0.35,0.98,0.42,0.59,0.42,0.78,0.44,0.98,0.35,0.2,0.38,0.2,0.35,0.23,0.4,0.23,1
0.38,0.23,0.38,0.33,0.33,0.33,0.27,0.33,0.21,0.29,0.42,0.33,0.44,0.26,0.42,0.2,0.35,0.59,0.35,0.78,0.35,0.98,0.42,0.59,0.42,0.78,0.44,0.98,0.38,0.2,0.38,0.2,0.35,0.23,0.4,0.23,1
0.4,0.23,0.38,0.33,0.35,0.33,0.29,0.26,0.25,0.16,0.42,0.33,0.46,0.26,0.48,0.16,0.35,0.59,0.35,0.78,0.35,0.98,0.42,0.59,0.44,0.78,0.46,0.98,0.38,0.2,0.4,0.2,0.38,0.23,0.42,0.23,1
0.4,0.23,0.4,0.33,0.35,0.33,0.31,0.23,0.29,0.13,0.44,0.33,0.5,0.26,0.54,0.2,0.38,0.59,0.35,0.78,0.35,0.98,0.42,0.59,0.44,0.78,0.46,0.98,0.4,0.2,0.42,0.2,0.38,0.23,0.42,0.23,1
0.42,0.23,0.42,0.33,0.38,0.29,0.38,0.23,0.4,0.13,0.46,0.33,0.52,0.33,0.6,0.29,0.38,0.59,0.38,0.78,0.35,0.95,0.44,0.59,0.44,0.78,0.46,0.98,0.42,0.2,0.42,0.2,0.4,0.23,0.44,0.23,1
0.44,0.23,0.44,0.33,0.4,0.29,0.4,0.26,0.42,0.23,0.48,0.33,0.52,0.39,0.58,0.42,0.4,0.59,0.38,0.78,0.38,0.98,0.46,0.59,0.46,0.78,0.46,0.98,0.44,0.2,0.44,0.2,0.42,0.23,0.46,0.23,1
0.44,0.23,0.44,0.29,0.42,0.29,0.4,0.26,0,0,0.48,0.33,0.52,0.39,0.58,0.46,0.4,0.59,0.38,0.78,0.38,0.98,0.46,0.59,0.46,0.78,0.46,0.98,0.44,0.2,0.46,0.2,0.44,0.23,0.48,0.23,1
0.44,0.23,0.44,0.33,0.42,0.33,0.38,0.26,0.44,0.23,0.48,0.33,0.54,0.39,0.6,0.42,0.4,0.59,0.38,0.78,0.38,0.98,0.46,0.59,0.46,0.78,0.46,0.98,0.44,0.2,0.46,0.2,0.44,0.23,0.48,0.23,1
0.44,0.23,0.44,0.33,0.4,0.29,0.35,0.23,0.4,0.16,0.48,0.33,0.54,0.33,0.6,0.33,0.4,0.59,0.38,0.78,0.38,0.98,0.46,0.59,0.46,0.78,0.46,0.98,0.44,0.2,0.46,0.2,0.42,0.23,0.46,0.23,1
0.44,0.23,0.44,0.33,0.4,0.29,0.33,0.26,0.29,0.13,0.48,0.33,0.52,0.26,0.56,0.2,0.4,0.59,0.38,0.78,0.38,0.98,0.46,0.59,0.46,0.78,0.46,0.98,0.42,0.2,0.44,0.2,0.42,0.23,0.46,0.23,1
0.42,0.2,0.42,0.33,0.38,0.29,0.31,0.26,0.23,0.2,0.46,0.33,0.5,0.26,0.52,0.16,0.38,0.59,0.38,0.78,0.38,0.98,0.44,0.59,0.44,0.78,0.46,0.98,0.42,0.2,0.42,0.2,0.4,0.23,0.44,0.23,1
0.4,0.2,0.4,0.33,0.35,0.29,0.29,0.33,0.21,0.33,0.44,0.33,0.48,0.26,0.52,0.16,0.38,0.59,0.38,0.78,0.38,0.98,0.44,0.59,0.44,0.78,0.46,0.98,0.4,0.2,0.42,0.2,0.38,0.2,0.42,0.23,1
0.38,0.2,0.4,0.33,0.35,0.33,0.29,0.39,0.23,0.46,0.44,0.33,0.5,0.33,0.56,0.33,0.35,0.59,0.35,0.78,0.38,0.98,0.42,0.59,0.44,0.78,0.46,0.95,0,0,0.4,0.2,0.38,0.2,0.42,0.2,1
0.38,0.2,0.38,0.33,0.33,0.33,0.29,0.39,0.23,0.49,0.42,0.33,0.48,0.39,0.54,0.46,0.35,0.59,0.35,0.78,0.38,0.98,0.42,0.59,0.44,0.78,0.46,0.98,0.38,0.2,0.4,0.2,0.35,0.2,0.4,0.2,1
0.38,0.2,0.38,0.33,0.33,0.33,0.27,0.39,0.21,0.42,0.44,0.33,0.48,0.39,0.54,0.46,0.35,0.59,0.35,0.78,0.38,0.98,0.42,0.59,0.44,0.78,0.46,0.98,0,0,0.4,0.2,0.38,0.2,0.42,0.2,1
0.4,0.2,0.4,0.29,0.35,0.29,0.29,0.33,0.21,0.33,0.44,0.33,0.5,0.36,0.58,0.42,0.35,0.59,0.38,0.78,0.38,0.98,0.42,0.59,0.46,0.78,0.48,0.98,0.4,0.2,0.4,0.2,0.38,0.2,0.42,0.2,1
0.42,0.2,0.42,0.29,0.38,0.29,0.31,0.26,0.25,0.23,0.46,0.33,0.54,0.29,0.6,0.29,0.38,0.59,0.38,0.82,0.38,0.98,0.44,0.59,0.46,0.78,0.48,0.98,0.42,0.2,0.42,0.2,0.4,0.2,0.44,0.2,1
0.44,0.2,0.44,0.29,0.4,0.29,0.35,0.23,0.29,0.1,0.48,0.29,0.54,0.23,0.58,0.16,0.4,0.59,0.38,0.78,0.38,0.98,0.46,0.59,0.46,0.78,0.48,0.98,0.44,0.2,0.44,0.2,0.42,0.2,0.46,0.2,1
0.46,0.2,0.46,0.29,0.42,0.29,0.4,0.23,0.4,0.16,0.5,0.29,0.52,0.23,0.54,0.13,0.42,0.56,0.4,0.78,0.38,0.98,0.48,0.59,0.48,0.78,0.48,0.98,0.46,0.2,0.46,0.2,0.44,0.2,0.48,0.2,1
0.48,0.2,0.48,0.29,0.44,0.29,0.42,0.2,0.42,0.13,0.5,0.29,0.52,0.2,0.54,0.13,0.44,0.56,0.4,0.78,0.4,0.98,0.48,0.59,0.48,0.78,0.48,0.98,0.46,0.2,0.48,0.2,0.46,0.2,0.5,0.2,1
0.48,0.2,0.48,0.29,0.44,0.29,0.42,0.23,0.42,0.16,0.52,0.29,0.54,0.23,0.56,0.1,0.44,0.56,0.42,0.78,0.42,0.98,0.48,0.59,0.48,0.78,0.48,0.98,0.46,0.2,0.48,0.2,0.46,0.2,0.5,0.2,1
0.48,0.2,0.48,0.29,0.44,0.29,0.4,0.23,0.38,0.16,0.52,0.29,0.56,0.26,0.6,0.16,0.44,0.56,0.42,0.78,0.42,0.98,0.48,0.59,0.48,0.78,0.48,0.98,0.48,0.2,0.48,0.2,0.46,0.2,0.5,0.2,1
0.48,0.2,0.48,0.29,0.44,0.29,0.35,0.26,0.31,0.2,0.52,0.33,0.58,0.29,0.65,0.26,0.42,0.59,0.4,0.78,0.4,0.98,0.48,0.59,0.48,0.78,0.48,0.98,0.46,0.2,0.48,0.2,0.46,0.2,0.5,0.2,1
0.46,0.2,0.46,0.29,0.42,0.29,0.33,0.33,0.25,0.33,0.5,0.33,0.56,0.36,0.6,0.36,0.42,0.59,0.4,0.78,0.38,0.98,0.48,0.59,0.48,0.78,0.48,0.98,0.46,0.2,0.46,0.2,0.44,0.2,0.48,0.2,1
0.44,0.2,0.44,0.33,0.4,0.33,0.33,0.39,0.27,0.42,0.48,0.33,0.52,0.39,0.58,0.42,0.4,0.59,0.4,0.78,0.38,0.98,0.46,0.59,0.46,0.78,0.48,0.98,0.44,0.2,0.46,0.2,0.42,0.2,0.46,0.2,1
0.42,0.2,0.42,0.33,0.38,0.33,0.31,0.39,0.25,0.46,0.46,0.33,0.5,0.39,0.56,0.49,0.38,0.59,0.38,0.78,0.38,0.98,0.44,0.59,0.46,0.78,0.48,0.98,0.42,0.2,0.44,0.2,0.4,0.2,0.44,0.2,1
0.4,0.2,0.4,0.33,0.35,0.33,0.29,0.39,0.23,0.42,0.44,0.33,0.5,0.39,0.56,0.46,0.38,0.59,0.38,0.82,0.38,0.98,0.44,0.59,0.46,0.78,0.48,0.98,0.4,0.2,0.42,0.2,0.38,0.2,0.44,0.2,1
0.4,0.2,0.4,0.33,0.35,0.29,0.29,0.33,0.21,0.33,0.44,0.33,0.5,0.36,0.56,0.36,0.35,0.59,0.38,0.82,0.38,0.98,0.42,0.59,0.44,0.78,0.46,0.98,0.38,0.2,0.4,0.2,0.38,0.2,0.42,0.2,1
0.38,0.2,0.4,0.33,0.35,0.29,0.27,0.29,0.23,0.26,0.44,0.33,0.5,0.29,0.54,0.29,0.35,0.59,0.38,0.78,0.38,0.98,0.42,0.59,0.44,0.78,0.44,0.98,0,0,0.4,0.2,0.38,0.2,0.42,0.23,1
0.38,0.2,0.4,0.29,0.35,0.29,0.29,0.26,0.25,0.2,0.44,0.33,0.48,0.26,0.54,0.2,0.35,0.59,0.38,0.78,0.38,0.98,0.42,0.59,0.42,0.78,0.42,0.98,0.38,0.2,0.4,0.2,0.35,0.23,0.42,0.23,1
0.38,0.2,0.4,0.33,0.35,0.29,0.31,0.23,0.29,0.1,0.44,0.33,0.48,0.26,0.52,0.16,0.35,0.59,0.38,0.78,0.38,0.98,0.42,0.59,0.42,0.78,0.42,0.98,0,0,0.4,0.2,0.38,0.2,0.42,0.23,1
0.4,0.2,0.4,0.29,0.35,0.29,0.31,0.2,0.33,0.13,0.44,0.33,0.48,0.26,0.52,0.2,0.35,0.59,0.38,0.78,0.38,0.98,0.42,0.59,0.42,0.78,0.44,0.98,0.38,0.2,0.4,0.2,0.38,0.2,0.42,0.23,1
0.4,0.2,0.4,0.29,0.35,0.29,0.33,0.2,0.38,0.13,0.44,0.33,0.5,0.29,0.54,0.23,0.35,0.59,0.35,0.78,0.38,0.98,0.42,0.59,0.44,0.78,0.46,0.98,0.4,0.2,0.4,0.2,0.38,0.2,0.42,0.23,1
0.42,0.2,0.4,0.33,0.38,0.29,0.35,0.23,0.38,0.16,0.44,0.33,0.52,0.33,0.58,0.33,0.38,0.59,0.38,0.82,0.38,0.98,0.44,0.59,0.44,0.78,0.46,0.98,0.4,0.2,0.42,0.2,0.4,0.2,0.44,0.23,1
0.42,0.2,0.42,0.33,0.38,0.29,0.35,0.2,0.4,0.13,0.46,0.33,0.52,0.36,0.6,0.36,0.38,0.59,0.38,0.78,0.38,0.98,0.44,0.59,0.46,0.78,0.46,0.98,0,0,0.44,0.2,0.42,0.2,0.46,0.2,1
0.44,0.2,0.44,0.29,0.4,0.29,0.38,0.23,0.4,0.1,0.48,0.33,0.54,0.33,0.63,0.33,0.4,0.59,0.4,0.78,0.38,0.98,0.46,0.59,0.46,0.78,0.46,0.98,0.44,0.2,0.46,0.2,0.42,0.2,0.46,0.2,1
0.44,0.2,0.46,0.29,0.42,0.29,0.38,0.23,0.35,0.16,0.5,0.33,0.54,0.29,0.6,0.23,0.42,0.59,0.4,0.78,0.4,0.98,0.48,0.59,0.48,0.78,0.46,0.98,0,0,0.46,0.2,0.44,0.2,0.48,0.2,1
0.46,0.2,0.46,0.29,0.42,0.29,0.35,0.23,0.29,0.13,0.5,0.29,0.54,0.23,0.58,0.16,0.42,0.59,0.42,0.78,0.4,0.98,0.48,0.59,0.48,0.78,0.46,0.98,0.46,0.2,0.46,0.2,0.44,0.2,0.48,0.2,1
0.46,0.2,0.46,0.29,0.42,0.29,0.35,0.26,0.29,0.23,0.5,0.29,0.52,0.2,0.54,0.1,0.42,0.59,0.42,0.78,0.44,0.98,0.48,0.59,0.48,0.78,0.48,0.98,0,0,0.48,0.2,0.46,0.2,0.5,0.23,1
0.46,0.2,0.46,0.29,0.44,0.29,0.35,0.29,0.27,0.29,0.5,0.29,0.52,0.2,0.5,0.1,0.42,0.59,0.42,0.78,0.42,0.98,0.48,0.59,0.48,0.78,0.46,0.98,0,0,0.48,0.2,0.46,0.2,0.5,0.23,1
0.46,0.2,0.46,0.29,0.42,0.29,0.35,0.29,0.27,0.29,0.5,0.29,0.5,0.16,0.46,0.07,0.42,0.59,0.4,0.78,0.4,0.98,0.48,0.59,0.48,0.78,0.46,0.98,0,0,0.48,0.2,0.46,0.2,0.5,0.2,1
0.46,0.2,0.44,0.29,0.42,0.29,0.33,0.29,0.27,0.26,0.48,0.29,0.5,0.2,0.5,0.1,0.42,0.56,0.4,0.78,0.38,0.98,0.46,0.59,0.46,0.78,0.46,0.98,0.44,0.2,0.46,0.2,0.44,0.2,0.48,0.23,1
0.44,0.23,0.44,0.29,0.4,0.29,0.33,0.26,0.27,0.16,0.48,0.29,0.52,0.23,0.54,0.1,0.4,0.59,0.38,0.78,0.38,0.98,0.44,0.59,0.46,0.78,0.46,0.98,0.44,0.2,0.44,0.2,0.42,0.2,0.46,0.23,1
0.42,0.23,0.42,0.29,0.38,0.29,0.31,0.23,0.29,0.13,0.46,0.33,0.52,0.23,0.56,0.16,0.38,0.59,0.38,0.78,0.38,0.98,0.44,0.59,0.44,0.78,0.46,0.98,0.4,0.2,0.42,0.2,0.4,0.2,0.44,0.23,1
0.4,0.23,0.4,0.33,0.35,0.29,0.31,0.23,0.31,0.16,0.44,0.33,0.5,0.29,0.56,0.26,0.35,0.59,0.38,0.78,0.38,0.98,0.42,0.59,0.44,0.78,0.46,0.98,0.38,0.2,0.4,0.2,0.38,0.23,0.42,0.23,1
0.38,0.2,0.38,0.33,0.33,0.29,0.31,0.23,0.35,0.16,0.42,0.33,0.5,0.33,0.56,0.33,0.35,0.59,0.38,0.78,0.38,0.98,0.42,0.59,0.44,0.78,0.44,0.98,0.38,0.2,0.4,0.2,0.35,0.2,0.42,0.23,1
0.38,0.2,0.38,0.33,0.33,0.29,0.31,0.23,0.33,0.16,0.42,0.33,0.5,0.33,0.56,0.33,0.35,0.59,0.38,0.78,0.38,0.98,0.42,0.59,0.42,0.78,0.42,0.98,0.35,0.2,0.38,0.2,0.35,0.23,0.4,0.2,1
0.38,0.2,0.38,0.33,0.33,0.29,0.29,0.23,0.29,0.13,0.42,0.33,0.5,0.33,0.56,0.33,0.35,0.59,0.38,0.78,0.38,0.98,0.42,0.59,0.42,0.78,0.42,0.98,0.35,0.2,0.38,0.2,0.35,0.23,0.4,0.2,1
0.38,0.2,0.38,0.33,0.33,0.29,0.27,0.26,0.25,0.13,0.42,0.33,0.5,0.29,0.56,0.29,0.35,0.59,0.38,0.78,0.38,0.98,0.42,0.59,0.42,0.78,0.42,0.98,0.35,0.2,0.38,0.2,0.35,0.23,0.4,0.2,1
0.38,0.2,0.38,0.33,0.33,0.33,0.27,0.26,0.21,0.2,0.42,0.33,0.5,0.29,0.56,0.26,0.35,0.59,0.38,0.78,0.38,0.98,0.42,0.59,0.44,0.78,0.44,0.98,0.35,0.2,0.38,0.2,0.35,0.23,0.4,0.2,1
0.38,0.2,0.38,0.33,0.33,0.33,0.27,0.29,0.21,0.26,0.44,0.33,0.5,0.26,0.56,0.23,0.35,0.59,0.38,0.78,0.38,0.98,0.42,0.59,0.44,0.78,0.46,0.98,0.38,0.2,0.4,0.2,0.35,0.23,0.4,0.23,1
0.4,0.2,0.4,0.29,0.35,0.29,0.27,0.29,0.21,0.23,0.44,0.33,0.5,0.26,0.54,0.2,0.35,0.59,0.38,0.78,0.38,0.98,0.42,0.59,0.44,0.78,0.48,0.98,0.38,0.2,0.4,0.2,0.38,0.23,0.42,0.23,1
0.4,0.2,0.4,0.29,0.35,0.29,0.29,0.26,0.25,0.16,0.44,0.29,0.48,0.23,0.52,0.16,0.38,0.59,0.38,0.78,0.38,0.98,0.44,0.59,0.46,0.78,0.48,0.98,0.4,0.2,0.42,0.2,0.38,0.23,0.42,0.23,1
0.42,0.23,0.42,0.29,0.38,0.29,0.33,0.23,0.29,0.1,0.46,0.29,0.48,0.2,0.5,0.1,0.38,0.59,0.38,0.78,0.38,0.98,0.44,0.59,0.46,0.78,0.46,0.98,0.42,0.2,0.42,0.2,0.4,0.23,0.44,0.23,1
0.44,0.23,0.44,0.29,0.4,0.29,0.38,0.23,0.38,0.16,0.48,0.29,0.48,0.16,0.46,0.07,0.4,0.59,0.4,0.78,0.4,0.98,0.46,0.59,0.46,0.78,0.48,0.98,0.42,0.2,0.44,0.2,0.42,0.23,0.46,0.23,1
0.44,0.23,0.46,0.29,0.42,0.29,0.4,0.23,0.4,0.16,0.48,0.29,0.48,0.16,0.48,0.07,0.42,0.56,0.4,0.78,0.4,0.98,0.48,0.59,0.48,0.78,0.48,0.98,0.44,0.2,0.46,0.2,0.44,0.23,0.48,0.23,1
0.46,0.23,0.46,0.29,0.42,0.29,0.4,0.23,0.4,0.16,0.5,0.29,0.52,0.2,0.52,0.1,0.42,0.59,0.4,0.78,0.4,0.98,0.48,0.59,0.48,0.78,0.48,0.98,0.46,0.2,0.48,0.2,0.44,0.23,0.48,0.23,1
0.46,0.2,0.46,0.29,0.44,0.29,0.38,0.23,0.38,0.16,0.5,0.29,0.54,0.23,0.56,0.13,0.44,0.59,0.42,0.78,0.4,0.98,0.48,0.59,0.48,0.78,0.48,0.98,0.46,0.2,0.48,0.2,0.46,0.23,0.5,0.23,1
0.48,0.2,0.48,0.29,0.44,0.29,0.38,0.26,0.31,0.16,0.52,0.33,0.58,0.26,0.65,0.2,0.44,0.59,0.42,0.78,0.4,0.98,0.48,0.59,0.48,0.78,0.48,0.98,0.46,0.2,0.48,0.2,0.46,0.2,0.5,0.23,1
0.46,0.2,0.46,0.29,0.44,0.29,0.38,0.29,0.29,0.26,0.52,0.33,0.58,0.29,0.65,0.26,0.42,0.59,0.4,0.78,0.38,0.98,0.48,0.59,0.48,0.82,0.48,0.98,0,0,0.48,0.2,0.46,0.2,0.5,0.2,1
0.46,0.2,0.46,0.29,0.42,0.29,0.35,0.29,0.27,0.29,0.5,0.33,0.56,0.33,0.63,0.33,0.42,0.59,0.4,0.78,0.38,0.98,0.48,0.59,0.48,0.78,0.46,0.98,0.44,0.2,0.46,0.2,0.44,0.2,0.48,0.2,1
